Ch1_X	Ch1_Y	Ch1_Z	Ch1_phi	Ch1_theta	Ch1_RMS	Ch1_Extra	Ch2_X	Ch2_Y	Ch2_Z	Ch2_phi	Ch2_theta	Ch2_RMS	Ch2_Extra	Ch3_X	Ch3_Y	Ch3_Z	Ch3_phi	Ch3_theta	Ch3_RMS	Ch3_Extra	Ch4_X	Ch4_Y	Ch4_Z	Ch4_phi	Ch4_theta	Ch4_RMS	Ch4_Extra	Ch5_X	Ch5_Y	Ch5_Z	Ch5_phi	Ch5_theta	Ch5_RMS	Ch5_Extra	Ch6_X	Ch6_Y	Ch6_Z	Ch6_phi	Ch6_theta	Ch6_RMS	Ch6_Extra	Ch7_X	Ch7_Y	Ch7_Z	Ch7_phi	Ch7_theta	Ch7_RMS	Ch7_Extra	Ch8_X	Ch8_Y	Ch8_Z	Ch8_phi	Ch8_theta	Ch8_RMS	Ch8_Extra	Ch9_X	Ch9_Y	Ch9_Z	Ch9_phi	Ch9_theta	Ch9_RMS	Ch9_Extra	Ch10_X	Ch10_Y	Ch10_Z	Ch10_phi	Ch10_theta	Ch10_RMS	Ch10_Extra	Ch11_X	Ch11_Y	Ch11_Z	Ch11_phi	Ch11_theta	Ch11_RMS	Ch11_Extra	Ch12_X	Ch12_Y	Ch12_Z	Ch12_phi	Ch12_theta	Ch12_RMS	Ch12_Extra
80.57	28.35	-9.50	87.39	-0.02	8.39	0.00	-48.95	87.02	-40.16	131.85	47.77	6.28	0.00	-30.65	-45.96	-41.05	45.72	-64.68	6.48	0.00	27.37	21.39	-55.26	84.11	25.37	9.47	0.00	40.88	23.71	-68.68	109.02	17.10	7.81	0.00	56.88	26.23	-78.73	79.96	29.30	0.60	0.00	79.11	27.54	-85.50	-87.11	-1.81	2.99	0.00	87.79	28.19	-93.25	76.49	3.88	0.91	0.00	100.89	28.86	-57.95	103.48	7.03	7.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.59	28.35	-9.47	87.41	-0.06	7.88	0.00	-48.95	87.01	-40.16	131.85	47.77	6.41	0.00	-30.66	-45.96	-41.05	45.73	-64.69	5.79	0.00	27.43	21.51	-55.49	83.61	25.56	9.33	0.00	40.80	23.70	-68.89	108.66	16.84	7.95	0.00	56.90	26.23	-78.80	80.24	29.60	2.45	0.00	79.07	27.50	-85.49	-87.15	-1.87	2.88	0.00	87.70	28.13	-93.25	76.38	3.89	1.16	0.00	100.81	28.83	-57.76	103.75	6.85	8.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.61	28.36	-9.45	87.42	-0.09	8.10	0.00	-48.95	87.00	-40.16	131.85	47.77	6.38	0.00	-30.67	-45.95	-41.06	45.74	-64.69	4.74	0.00	27.43	21.63	-55.71	83.10	25.67	9.40	0.00	40.68	23.66	-69.04	108.30	16.58	8.22	0.00	56.85	26.23	-78.90	80.40	29.73	1.94	0.00	79.08	27.46	-85.46	-87.21	-1.92	2.25	0.00	87.61	28.04	-93.22	76.27	3.86	2.14	0.00	100.72	28.79	-57.61	104.02	6.71	7.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.63	28.36	-9.43	87.43	-0.13	7.79	0.00	-48.95	87.00	-40.16	131.85	47.77	6.10	0.00	-30.68	-45.95	-41.06	45.74	-64.70	5.92	0.00	27.45	21.70	-55.87	82.59	25.67	8.16	0.00	40.57	23.60	-69.17	107.98	16.34	8.21	0.00	56.78	26.18	-78.96	80.44	29.62	0.61	0.00	79.09	27.44	-85.47	-87.27	-1.94	1.92	0.00	87.62	27.97	-93.17	76.17	3.82	2.26	0.00	100.64	28.80	-57.61	104.27	6.61	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.64	28.37	-9.41	87.43	-0.16	8.49	0.00	-48.96	86.99	-40.17	131.85	47.77	6.28	0.00	-30.69	-45.95	-41.06	45.75	-64.70	5.54	0.00	27.53	21.73	-55.96	82.07	25.54	8.69	0.00	40.49	23.52	-69.28	107.70	16.10	8.14	0.00	56.74	26.09	-78.97	80.39	29.35	1.14	0.00	79.05	27.43	-85.52	-87.34	-1.95	2.27	0.00	87.68	27.96	-93.16	76.07	3.79	2.46	0.00	100.59	28.82	-57.68	104.49	6.52	6.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.66	28.37	-9.39	87.43	-0.19	8.91	0.00	-48.96	86.98	-40.17	131.85	47.77	7.32	0.00	-30.70	-45.95	-41.07	45.76	-64.71	4.93	0.00	27.66	21.76	-55.99	81.57	25.35	8.72	0.00	40.42	23.46	-69.38	107.46	15.85	7.05	0.00	56.71	26.01	-78.97	80.27	29.02	1.19	0.00	78.95	27.42	-85.60	-87.38	-1.95	2.53	0.00	87.69	27.99	-93.18	75.95	3.76	2.10	0.00	100.56	28.82	-57.64	104.69	6.41	7.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.66	28.38	-9.37	87.42	-0.22	8.61	0.00	-48.96	86.98	-40.17	131.85	47.77	6.86	0.00	-30.70	-45.95	-41.07	45.76	-64.71	4.66	0.00	27.76	21.79	-56.01	81.11	25.14	9.48	0.00	40.32	23.46	-69.46	107.29	15.60	8.46	0.00	56.62	26.00	-79.05	80.12	28.71	2.08	0.00	78.86	27.41	-85.68	-87.41	-1.94	2.57	0.00	87.63	27.99	-93.22	75.82	3.73	1.79	0.00	100.52	28.77	-57.46	104.89	6.25	6.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.67	28.38	-9.36	87.40	-0.25	8.41	0.00	-48.97	86.97	-40.17	131.85	47.77	6.13	0.00	-30.71	-45.95	-41.08	45.77	-64.72	4.75	0.00	27.80	21.83	-56.05	80.69	24.95	8.51	0.00	40.19	23.48	-69.56	107.20	15.38	8.95	0.00	56.44	26.02	-79.17	80.00	28.44	2.41	0.00	78.81	27.42	-85.77	-87.42	-1.93	2.86	0.00	87.52	27.97	-93.27	75.70	3.67	1.49	0.00	100.53	28.73	-57.31	105.12	6.06	6.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.67	28.39	-9.34	87.38	-0.27	6.67	0.00	-48.97	86.97	-40.17	131.85	47.77	7.49	0.00	-30.71	-45.95	-41.08	45.77	-64.72	4.86	0.00	27.77	21.86	-56.12	80.27	24.76	8.58	0.00	40.09	23.48	-69.67	107.18	15.23	8.18	0.00	56.22	26.01	-79.29	79.94	28.25	1.75	0.00	78.79	27.43	-85.89	-87.45	-1.93	1.89	0.00	87.37	27.94	-93.35	75.59	3.58	1.51	0.00	100.61	28.73	-57.29	105.36	5.89	7.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.66	28.39	-9.34	87.36	-0.28	7.63	0.00	-48.98	86.97	-40.17	131.84	47.77	7.34	0.00	-30.71	-45.95	-41.08	45.78	-64.73	5.50	0.00	27.68	21.90	-56.21	79.85	24.57	8.85	0.00	40.03	23.42	-69.75	107.18	15.14	7.72	0.00	56.09	25.96	-79.39	79.91	28.18	1.51	0.00	78.71	27.44	-86.05	-87.49	-1.94	2.96	0.00	87.17	27.92	-93.49	75.49	3.46	1.30	0.00	100.70	28.74	-57.34	105.61	5.78	7.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.65	28.39	-9.33	87.33	-0.30	7.73	0.00	-48.98	86.97	-40.17	131.84	47.77	7.06	0.00	-30.71	-45.95	-41.08	45.79	-64.73	5.10	0.00	27.59	21.94	-56.31	79.42	24.38	8.03	0.00	39.96	23.36	-69.84	107.14	15.13	9.37	0.00	56.05	25.92	-79.51	79.86	28.23	2.82	0.00	78.56	27.43	-86.26	-87.53	-1.94	2.00	0.00	86.95	27.90	-93.67	75.41	3.30	2.21	0.00	100.71	28.72	-57.32	105.83	5.73	7.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.64	28.39	-9.32	87.30	-0.31	9.23	0.00	-48.99	86.97	-40.17	131.83	47.78	6.16	0.00	-30.71	-45.95	-41.08	45.80	-64.74	4.99	0.00	27.56	21.96	-56.40	79.03	24.15	8.62	0.00	39.81	23.35	-69.99	107.09	15.17	7.82	0.00	55.99	25.94	-79.72	79.79	28.29	2.91	0.00	78.35	27.41	-86.51	-87.56	-1.93	2.72	0.00	86.74	27.87	-93.86	75.34	3.12	1.84	0.00	100.67	28.66	-57.21	106.04	5.72	7.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.63	28.39	-9.32	87.26	-0.31	8.79	0.00	-49.00	86.97	-40.17	131.83	47.78	6.32	0.00	-30.70	-45.96	-41.08	45.81	-64.75	4.97	0.00	27.62	21.96	-56.47	78.66	23.88	8.86	0.00	39.64	23.43	-70.23	107.03	15.23	8.56	0.00	55.82	25.98	-79.98	79.70	28.24	3.46	0.00	78.12	27.37	-86.81	-87.58	-1.90	3.39	0.00	86.56	27.85	-94.08	75.29	2.93	1.30	0.00	100.67	28.63	-57.15	106.22	5.75	7.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.62	28.40	-9.31	87.23	-0.32	7.81	0.00	-49.01	86.97	-40.17	131.82	47.78	7.15	0.00	-30.70	-45.96	-41.08	45.82	-64.75	5.30	0.00	27.75	21.95	-56.54	78.31	23.56	8.55	0.00	39.50	23.50	-70.51	106.99	15.25	9.91	0.00	55.60	25.97	-80.24	79.61	28.07	3.15	0.00	77.90	27.34	-87.14	-87.60	-1.88	3.34	0.00	86.36	27.87	-94.39	75.24	2.74	1.42	0.00	100.73	28.64	-57.15	106.35	5.84	7.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.62	28.40	-9.31	87.19	-0.32	8.10	0.00	-49.02	86.98	-40.17	131.81	47.79	6.20	0.00	-30.69	-45.96	-41.09	45.83	-64.76	6.11	0.00	27.87	21.98	-56.65	77.95	23.24	8.70	0.00	39.45	23.49	-70.75	106.97	15.22	8.17	0.00	55.42	25.93	-80.47	79.51	27.86	1.72	0.00	77.69	27.31	-87.50	-87.62	-1.88	3.05	0.00	86.10	27.93	-94.79	75.18	2.52	1.66	0.00	100.79	28.66	-57.17	106.42	5.99	7.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.61	28.40	-9.31	87.15	-0.32	7.99	0.00	-49.03	86.98	-40.17	131.80	47.79	7.11	0.00	-30.69	-45.96	-41.09	45.85	-64.77	5.71	0.00	27.93	22.02	-56.80	77.58	22.94	8.15	0.00	39.43	23.43	-70.97	106.95	15.14	9.45	0.00	55.33	25.91	-80.73	79.38	27.74	1.18	0.00	77.47	27.30	-87.90	-87.63	-1.86	3.28	0.00	85.82	27.98	-95.23	75.13	2.24	1.50	0.00	100.78	28.63	-57.17	106.44	6.19	8.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.61	28.40	-9.30	87.11	-0.32	8.90	0.00	-49.05	86.98	-40.17	131.79	47.80	6.45	0.00	-30.68	-45.97	-41.09	45.86	-64.78	5.24	0.00	27.97	22.04	-56.98	77.18	22.64	9.43	0.00	39.37	23.39	-71.20	106.95	15.07	9.39	0.00	55.22	25.93	-81.03	79.22	27.73	1.97	0.00	77.25	27.29	-88.32	-87.62	-1.81	4.05	0.00	85.51	27.97	-95.66	75.08	1.89	0.93	0.00	100.73	28.59	-57.23	106.43	6.40	7.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.61	28.40	-9.30	87.07	-0.32	9.00	0.00	-49.07	86.98	-40.18	131.78	47.80	7.03	0.00	-30.68	-45.97	-41.09	45.88	-64.79	5.22	0.00	28.04	22.04	-57.14	76.80	22.31	8.12	0.00	39.27	23.41	-71.46	106.94	15.05	8.59	0.00	55.03	25.96	-81.34	79.03	27.79	2.31	0.00	77.01	27.28	-88.76	-87.59	-1.75	3.32	0.00	85.19	27.91	-96.08	75.06	1.54	1.26	0.00	100.76	28.59	-57.42	106.41	6.59	7.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.61	28.40	-9.30	87.04	-0.32	8.04	0.00	-49.09	86.99	-40.18	131.77	47.81	6.54	0.00	-30.67	-45.97	-41.09	45.90	-64.81	6.01	0.00	28.17	22.03	-57.25	76.44	21.96	8.15	0.00	39.15	23.43	-71.70	106.94	15.08	8.94	0.00	54.81	25.95	-81.59	78.81	27.88	1.60	0.00	76.76	27.29	-89.18	-87.57	-1.72	2.96	0.00	84.85	27.84	-96.51	75.04	1.22	1.21	0.00	100.88	28.63	-57.65	106.36	6.77	8.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.61	28.40	-9.29	87.00	-0.31	8.59	0.00	-49.11	86.99	-40.18	131.76	47.81	6.89	0.00	-30.67	-45.97	-41.09	45.92	-64.82	5.05	0.00	28.30	22.03	-57.32	76.13	21.63	7.34	0.00	39.05	23.38	-71.86	106.94	15.12	9.83	0.00	54.66	25.91	-81.79	78.56	27.98	1.58	0.00	76.51	27.30	-89.58	-87.57	-1.72	3.10	0.00	84.50	27.83	-96.96	75.02	0.93	1.94	0.00	101.00	28.65	-57.79	106.32	6.99	7.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.62	28.40	-9.29	86.96	-0.31	7.65	0.00	-49.13	86.99	-40.19	131.74	47.81	5.99	0.00	-30.67	-45.98	-41.09	45.93	-64.83	5.26	0.00	28.39	22.04	-57.39	75.89	21.35	8.03	0.00	38.98	23.28	-71.98	106.94	15.14	9.63	0.00	54.58	25.89	-82.00	78.29	28.09	1.84	0.00	76.28	27.29	-89.95	-87.58	-1.71	4.18	0.00	84.17	27.86	-97.43	74.97	0.67	0.62	0.00	101.07	28.65	-57.86	106.29	7.22	8.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.63	28.40	-9.29	86.92	-0.30	8.46	0.00	-49.16	86.99	-40.19	131.73	47.82	6.13	0.00	-30.67	-45.98	-41.09	45.95	-64.84	5.48	0.00	28.41	22.04	-57.48	75.70	21.10	8.52	0.00	38.93	23.25	-72.15	106.94	15.15	8.91	0.00	54.52	25.90	-82.25	78.02	28.19	2.01	0.00	76.06	27.25	-90.28	-87.60	-1.67	3.59	0.00	83.86	27.91	-97.87	74.89	0.38	1.26	0.00	101.12	28.64	-57.98	106.28	7.46	8.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.63	28.40	-9.29	86.89	-0.29	9.08	0.00	-49.18	87.00	-40.19	131.72	47.82	7.50	0.00	-30.66	-45.98	-41.09	45.96	-64.85	5.25	0.00	28.38	22.02	-57.60	75.53	20.88	8.10	0.00	38.89	23.29	-72.37	106.92	15.17	8.19	0.00	54.42	25.93	-82.52	77.77	28.25	2.06	0.00	75.87	27.19	-90.58	-87.62	-1.62	3.10	0.00	83.55	27.92	-98.28	74.80	0.10	1.02	0.00	101.21	28.67	-58.20	106.25	7.67	7.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.64	28.40	-9.29	86.86	-0.28	8.50	0.00	-49.20	87.00	-40.19	131.71	47.82	6.32	0.00	-30.66	-45.98	-41.09	45.97	-64.86	6.03	0.00	28.35	22.01	-57.71	75.34	20.69	8.21	0.00	38.84	23.37	-72.60	106.86	15.20	9.22	0.00	54.29	25.93	-82.75	77.54	28.23	1.97	0.00	75.71	27.16	-90.88	-87.64	-1.58	3.49	0.00	83.27	27.90	-98.63	74.73	-0.18	1.37	0.00	101.30	28.69	-58.42	106.16	7.90	7.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.64	28.40	-9.29	86.83	-0.27	8.23	0.00	-49.21	87.00	-40.19	131.70	47.81	6.93	0.00	-30.66	-45.98	-41.09	45.98	-64.87	6.27	0.00	28.34	22.01	-57.78	75.17	20.51	7.85	0.00	38.77	23.39	-72.76	106.76	15.22	9.15	0.00	54.16	25.92	-82.95	77.34	28.13	2.74	0.00	75.58	27.14	-91.17	-87.65	-1.55	2.89	0.00	83.05	27.88	-98.92	74.69	-0.42	1.12	0.00	101.35	28.67	-58.55	106.01	8.18	7.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.65	28.40	-9.29	86.80	-0.26	8.16	0.00	-49.23	87.00	-40.19	131.70	47.81	5.77	0.00	-30.66	-45.99	-41.09	45.98	-64.88	6.39	0.00	28.37	22.02	-57.81	75.05	20.33	7.78	0.00	38.68	23.37	-72.86	106.63	15.24	9.09	0.00	54.03	25.90	-83.15	77.15	27.97	3.26	0.00	75.45	27.14	-91.44	-87.67	-1.54	3.63	0.00	82.90	27.87	-99.17	74.67	-0.63	1.27	0.00	101.37	28.63	-58.64	105.83	8.51	8.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.65	28.40	-9.30	86.78	-0.24	7.88	0.00	-49.24	87.00	-40.19	131.69	47.81	7.07	0.00	-30.66	-45.99	-41.09	45.99	-64.89	6.09	0.00	28.41	22.03	-57.84	74.97	20.16	7.48	0.00	38.60	23.34	-72.95	106.49	15.26	8.69	0.00	53.85	25.88	-83.35	76.97	27.78	2.09	0.00	75.28	27.12	-91.69	-87.69	-1.51	3.94	0.00	82.77	27.88	-99.40	74.65	-0.83	1.04	0.00	101.43	28.61	-58.80	105.64	8.85	8.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.64	28.40	-9.30	86.76	-0.23	7.54	0.00	-49.24	87.01	-40.19	131.69	47.80	6.08	0.00	-30.65	-45.99	-41.09	45.99	-64.90	5.49	0.00	28.40	22.04	-57.91	74.90	19.99	8.53	0.00	38.56	23.31	-73.04	106.33	15.33	8.96	0.00	53.64	25.83	-83.52	76.81	27.62	3.27	0.00	75.08	27.10	-91.91	-87.70	-1.47	3.28	0.00	82.61	27.89	-99.63	74.62	-1.02	0.80	0.00	101.53	28.64	-58.99	105.46	9.14	9.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.64	28.40	-9.31	86.74	-0.22	7.60	0.00	-49.25	87.01	-40.19	131.68	47.79	6.46	0.00	-30.65	-45.99	-41.09	45.98	-64.90	5.08	0.00	28.36	22.07	-58.01	74.79	19.82	8.42	0.00	38.52	23.25	-73.14	106.13	15.45	8.86	0.00	53.45	25.80	-83.67	76.68	27.53	2.14	0.00	74.89	27.06	-92.12	-87.70	-1.43	3.70	0.00	82.43	27.89	-99.85	74.61	-1.21	1.07	0.00	101.58	28.65	-59.11	105.27	9.36	8.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.63	28.40	-9.32	86.73	-0.20	7.88	0.00	-49.25	87.01	-40.18	131.68	47.79	6.14	0.00	-30.65	-45.99	-41.09	45.98	-64.91	5.25	0.00	28.32	22.10	-58.12	74.63	19.65	8.03	0.00	38.46	23.17	-73.25	105.89	15.60	8.62	0.00	53.34	25.80	-83.81	76.59	27.52	3.04	0.00	74.75	27.01	-92.29	-87.69	-1.40	3.41	0.00	82.23	27.89	-100.06	74.63	-1.41	0.24	0.00	101.56	28.61	-59.11	105.08	9.54	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.63	28.40	-9.32	86.73	-0.19	9.14	0.00	-49.24	87.01	-40.18	131.68	47.78	6.99	0.00	-30.65	-45.99	-41.09	45.97	-64.91	5.88	0.00	28.33	22.11	-58.21	74.46	19.46	7.92	0.00	38.37	23.14	-73.37	105.66	15.74	9.19	0.00	53.33	25.84	-83.94	76.54	27.54	2.20	0.00	74.64	26.98	-92.42	-87.69	-1.40	4.42	0.00	82.01	27.90	-100.27	74.66	-1.59	0.46	0.00	101.52	28.55	-59.10	104.89	9.71	9.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.62	28.41	-9.33	86.73	-0.18	8.83	0.00	-49.24	87.01	-40.18	131.68	47.77	6.47	0.00	-30.64	-45.99	-41.09	45.96	-64.92	6.33	0.00	28.37	22.10	-58.27	74.29	19.27	7.96	0.00	38.31	23.15	-73.51	105.47	15.83	8.21	0.00	53.36	25.88	-84.06	76.52	27.54	2.16	0.00	74.55	26.96	-92.52	-87.69	-1.38	3.17	0.00	81.80	27.94	-100.46	74.68	-1.75	1.12	0.00	101.52	28.53	-59.18	104.67	9.91	8.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.61	28.41	-9.33	86.73	-0.17	8.83	0.00	-49.23	87.01	-40.17	131.69	47.77	5.78	0.00	-30.64	-45.99	-41.09	45.95	-64.92	5.38	0.00	28.40	22.07	-58.33	74.10	19.09	7.96	0.00	38.32	23.17	-73.64	105.35	15.88	8.57	0.00	53.37	25.87	-84.14	76.50	27.52	2.10	0.00	74.48	26.98	-92.64	-87.68	-1.32	4.06	0.00	81.62	28.00	-100.62	74.69	-1.85	0.69	0.00	101.53	28.54	-59.35	104.43	10.16	8.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.61	28.41	-9.34	86.74	-0.16	7.28	0.00	-49.22	87.01	-40.17	131.69	47.76	7.20	0.00	-30.64	-45.99	-41.09	45.94	-64.93	5.43	0.00	28.43	22.04	-58.39	73.91	18.91	8.18	0.00	38.36	23.14	-73.74	105.26	15.90	9.65	0.00	53.37	25.82	-84.18	76.46	27.53	2.02	0.00	74.39	26.99	-92.80	-87.64	-1.24	3.84	0.00	81.49	28.06	-100.76	74.70	-1.91	1.47	0.00	101.47	28.55	-59.51	104.20	10.44	8.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.61	28.41	-9.34	86.74	-0.15	9.41	0.00	-49.21	87.00	-40.17	131.69	47.75	6.09	0.00	-30.64	-45.99	-41.08	45.93	-64.93	5.15	0.00	28.48	22.03	-58.47	73.72	18.73	8.07	0.00	38.39	23.05	-73.79	105.19	15.90	8.28	0.00	53.37	25.79	-84.20	76.42	27.58	2.43	0.00	74.30	26.98	-92.95	-87.60	-1.17	3.40	0.00	81.37	28.11	-100.89	74.70	-1.91	0.55	0.00	101.32	28.54	-59.61	103.98	10.70	8.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.60	28.41	-9.35	86.76	-0.15	8.86	0.00	-49.20	87.00	-40.16	131.70	47.75	7.32	0.00	-30.64	-45.98	-41.08	45.92	-64.94	5.73	0.00	28.55	22.05	-58.56	73.56	18.53	8.08	0.00	38.38	22.99	-73.83	105.15	15.89	9.18	0.00	53.43	25.79	-84.22	76.39	27.67	2.95	0.00	74.19	26.96	-93.04	-87.58	-1.16	4.90	0.00	81.24	28.16	-101.03	74.70	-1.90	0.44	0.00	101.18	28.55	-59.65	103.75	10.91	8.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.60	28.41	-9.35	86.77	-0.14	8.19	0.00	-49.19	87.00	-40.16	131.70	47.74	6.07	0.00	-30.64	-45.98	-41.08	45.91	-64.95	5.33	0.00	28.63	22.08	-58.65	73.44	18.35	8.40	0.00	38.37	22.98	-73.89	105.16	15.86	10.32	0.00	53.55	25.83	-84.23	76.41	27.74	1.87	0.00	74.09	26.96	-93.10	-87.57	-1.18	4.55	0.00	81.13	28.20	-101.15	74.67	-1.92	0.48	0.00	101.13	28.59	-59.69	103.48	11.07	7.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
